Experiment_timestamp, Model_nickname, Backend, GPU_name, GPU_num, Parallel, Model_data_type, Batch, In_token, Out_token, T_prefill(ms), T_decode(ms), THT_decode(token/s), GPU_power(W)
2024.12.04-13:52:20 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 21   , 1       , 1152     , 46.715       , 47108.054   , 513.543            , 475.986
2024.12.04-13:53:08 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 22   , 1       , 1152     , 44.928       , 47010.275   , 539.116            , 481.504
2024.12.04-13:53:55 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 23   , 1       , 1152     , 46.669       , 47196.772   , 561.394            , 482.415
2024.12.04-13:54:42 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 24   , 1       , 1152     , 45.543       , 47122.727   , 586.723            , 479.313
2024.12.04-13:55:30 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 25   , 1       , 1152     , 46.959       , 47376.013   , 607.903            , 481.743
2024.12.04-13:56:17 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 26   , 1       , 1152     , 46.994       , 47276.147   , 633.554            , 485.886
2024.12.04-13:57:05 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 27   , 1       , 1152     , 47.884       , 47185.241   , 659.189            , 485.969
2024.12.04-13:57:52 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 28   , 1       , 1152     , 46.962       , 47252.702   , 682.628            , 484.532
2024.12.04-13:58:39 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 29   , 1       , 1152     , 48.497       , 47362.691   , 705.365            , 485.045
2024.12.04-13:59:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 30   , 1       , 1152     , 48.361       , 47376.358   , 729.478            , 485.900
2024.12.04-14:00:14 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 31   , 1       , 1152     , 48.797       , 47321.734   , 754.664            , 486.826
2024.12.04-14:01:02 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 32   , 1       , 1152     , 49.207       , 47358.554   , 778.402            , 483.569
2024.12.04-14:01:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 33   , 1       , 1152     , 51.377       , 50569.943   , 751.751            , 519.271
2024.12.04-14:02:44 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 34   , 1       , 1152     , 52.088       , 51349.576   , 762.772            , 514.162
2024.12.04-14:03:36 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 35   , 1       , 1152     , 52.067       , 51269.128   , 786.438            , 519.912
2024.12.04-14:04:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 36   , 1       , 1152     , 51.435       , 51464.850   , 805.832            , 514.218
2024.12.04-14:05:19 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 37   , 1       , 1152     , 52.814       , 51450.542   , 828.446            , 519.768
2024.12.04-14:06:11 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 38   , 1       , 1152     , 53.164       , 51388.906   , 851.857            , 520.921
2024.12.04-14:07:02 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 39   , 1       , 1152     , 52.139       , 51433.318   , 873.519            , 522.441
2024.12.04-14:07:54 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 40   , 1       , 1152     , 52.684       , 51606.093   , 892.918            , 520.750
2024.12.04-14:08:46 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 41   , 1       , 1152     , 53.696       , 51628.222   , 914.848            , 524.426
2024.12.04-14:09:37 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 42   , 1       , 1152     , 52.684       , 51497.116   , 939.548            , 526.697
2024.12.04-14:10:29 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 43   , 1       , 1152     , 54.478       , 51703.011   , 958.087            , 527.302
2024.12.04-14:11:21 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 44   , 1       , 1152     , 54.990       , 51724.698   , 979.957            , 526.854
2024.12.04-14:12:13 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 45   , 1       , 1152     , 53.085       , 51611.106   , 1004.435           , 531.362
2024.12.04-14:13:05 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 46   , 1       , 1152     , 56.237       , 51657.025   , 1025.843           , 532.663
2024.12.04-14:13:57 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 47   , 1       , 1152     , 54.671       , 51876.650   , 1043.707           , 535.941
2024.12.04-14:14:49 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 48   , 1       , 1152     , 54.041       , 51877.881   , 1065.888           , 530.944
2024.12.04-14:15:41 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 49   , 1       , 1152     , 54.399       , 51847.551   , 1088.730           , 532.303
2024.12.04-14:16:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 50   , 1       , 1152     , 55.729       , 52531.404   , 1096.487           , 529.237
2024.12.04-14:17:26 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 51   , 1       , 1152     , 54.641       , 52521.972   , 1118.618           , 533.172
2024.12.04-14:18:19 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 52   , 1       , 1152     , 58.018       , 52468.771   , 1141.708           , 530.853
2024.12.04-14:19:12 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 53   , 1       , 1152     , 55.574       , 52558.289   , 1161.682           , 534.654
2024.12.04-14:20:05 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 54   , 1       , 1152     , 57.645       , 52735.589   , 1179.621           , 534.237
2024.12.04-14:20:58 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 55   , 1       , 1152     , 56.592       , 52827.193   , 1199.382           , 535.892
2024.12.04-14:21:51 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 56   , 1       , 1152     , 57.682       , 52686.158   , 1224.458           , 536.476
2024.12.04-14:22:44 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 57   , 1       , 1152     , 58.894       , 52864.899   , 1242.110           , 537.141
2024.12.04-14:23:37 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 58   , 1       , 1152     , 58.701       , 52965.576   , 1261.499           , 539.149
2024.12.04-14:24:30 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 59   , 1       , 1152     , 57.120       , 52812.798   , 1286.961           , 539.133
2024.12.04-14:25:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 60   , 1       , 1152     , 59.548       , 52961.811   , 1305.091           , 533.094
2024.12.04-14:26:16 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 61   , 1       , 1152     , 59.951       , 52916.448   , 1327.980           , 538.033
2024.12.04-14:27:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 62   , 1       , 1152     , 59.459       , 53070.681   , 1345.828           , 538.690
2024.12.04-14:28:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 63   , 1       , 1152     , 60.985       , 52975.836   , 1369.983           , 541.895
2024.12.04-14:28:56 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 64   , 1       , 1152     , 60.264       , 53159.759   , 1386.914           , 539.503
2024.12.04-14:29:58 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 65   , 1       , 1152     , 65.887       , 62051.097   , 1206.747           , 565.857
2024.12.04-14:31:00 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 66   , 1       , 1152     , 68.048       , 61955.319   , 1227.207           , 569.924
2024.12.04-14:32:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 67   , 1       , 1152     , 67.195       , 62848.532   , 1228.096           , 565.320
2024.12.04-14:33:06 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 68   , 1       , 1152     , 70.538       , 62820.599   , 1246.980           , 566.752
2024.12.04-14:34:10 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 69   , 1       , 1152     , 68.158       , 62878.162   , 1264.159           , 575.285
2024.12.04-14:35:12 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 70   , 1       , 1152     , 68.404       , 62406.073   , 1292.182           , 575.822
2024.12.04-14:36:15 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 71   , 1       , 1152     , 66.819       , 62515.494   , 1308.348           , 575.727
2024.12.04-14:37:17 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 72   , 1       , 1152     , 70.651       , 61996.384   , 1337.884           , 577.066
2024.12.04-14:38:19 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 73   , 1       , 1152     , 70.152       , 61883.383   , 1358.943           , 580.205
2024.12.04-14:39:22 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 74   , 1       , 1152     , 68.291       , 62258.732   , 1369.254           , 578.457
2024.12.04-14:40:24 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 75   , 1       , 1152     , 71.085       , 62363.739   , 1385.420           , 576.392
2024.12.04-14:41:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 76   , 1       , 1152     , 69.121       , 62106.485   , 1409.708           , 578.791
2024.12.04-14:42:29 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 77   , 1       , 1152     , 69.844       , 61917.808   , 1432.609           , 587.497
2024.12.04-14:43:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 78   , 1       , 1152     , 70.084       , 62327.596   , 1441.673           , 584.335
2024.12.04-14:44:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 79   , 1       , 1152     , 71.211       , 61954.148   , 1468.957           , 587.166
2024.12.04-14:45:36 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 80   , 1       , 1152     , 70.161       , 61939.695   , 1487.899           , 577.387
2024.12.04-14:46:38 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 81   , 1       , 1152     , 70.614       , 61620.058   , 1514.312           , 582.856
2024.12.04-14:47:39 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 82   , 1       , 1152     , 71.113       , 61604.082   , 1533.405           , 585.869
2024.12.04-14:48:42 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 83   , 1       , 1152     , 72.202       , 62370.177   , 1533.040           , 577.550
2024.12.04-14:49:45 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 84   , 1       , 1152     , 72.932       , 62464.943   , 1549.157           , 574.460
2024.12.04-14:50:47 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 85   , 1       , 1152     , 70.244       , 62048.974   , 1578.108           , 581.908
2024.12.04-14:51:49 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 86   , 1       , 1152     , 73.260       , 62213.193   , 1592.460           , 581.375
2024.12.04-14:52:52 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 87   , 1       , 1152     , 72.587       , 62038.464   , 1615.514           , 582.288
2024.12.04-14:53:54 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 88   , 1       , 1152     , 71.208       , 61839.370   , 1639.344           , 582.308
2024.12.04-14:54:56 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 89   , 1       , 1152     , 69.814       , 61956.632   , 1654.835           , 585.221
2024.12.04-14:55:58 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 90   , 1       , 1152     , 71.247       , 62007.894   , 1672.045           , 585.738
2024.12.04-14:57:00 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 91   , 1       , 1152     , 72.626       , 61890.784   , 1693.822           , 590.732
2024.12.04-14:58:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 92   , 1       , 1152     , 72.165       , 62072.405   , 1707.425           , 589.034
2024.12.04-14:59:05 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 93   , 1       , 1152     , 72.937       , 61959.723   , 1729.123           , 592.300
2024.12.04-15:00:07 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 94   , 1       , 1152     , 72.393       , 62087.615   , 1744.116           , 591.609
2024.12.04-15:01:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 95   , 1       , 1152     , 75.040       , 62070.315   , 1763.162           , 593.880
2024.12.04-15:02:12 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 96   , 1       , 1152     , 71.504       , 62066.223   , 1781.839           , 594.426
2024.12.04-15:03:14 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 97   , 1       , 1152     , 72.157       , 62193.875   , 1796.704           , 596.687
2024.12.04-15:04:17 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 98   , 1       , 1152     , 72.170       , 62235.100   , 1814.025           , 596.108
2024.12.04-15:05:19 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 99   , 1       , 1152     , 76.419       , 62232.190   , 1832.621           , 596.122
2024.12.04-15:06:22 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 100  , 1       , 1152     , 74.895       , 62634.105   , 1839.254           , 591.861
2024.12.04-15:07:25 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 101  , 1       , 1152     , 75.632       , 62582.509   , 1859.178           , 599.062
2024.12.04-15:08:28 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 102  , 1       , 1152     , 73.865       , 62775.467   , 1871.814           , 593.558
2024.12.04-15:09:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 103  , 1       , 1152     , 76.402       , 62855.856   , 1887.748           , 593.319
2024.12.04-15:10:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 104  , 1       , 1152     , 74.751       , 62814.019   , 1907.345           , 595.160
2024.12.04-15:11:37 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 105  , 1       , 1152     , 76.323       , 62944.048   , 1921.707           , 598.336
2024.12.04-15:12:40 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 106  , 1       , 1152     , 75.865       , 62857.284   , 1942.687           , 601.738
2024.12.04-15:13:44 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 107  , 1       , 1152     , 75.505       , 63029.300   , 1955.662           , 599.522
2024.12.04-15:14:47 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 108  , 1       , 1152     , 77.547       , 63041.739   , 1973.550           , 597.245
2024.12.04-15:15:50 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 109  , 1       , 1152     , 76.032       , 62975.202   , 1993.928           , 602.570
2024.12.04-15:16:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 110  , 1       , 1152     , 76.829       , 63158.675   , 2006.375           , 603.731
2024.12.04-15:17:57 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 111  , 1       , 1152     , 75.710       , 63194.708   , 2023.461           , 604.906
2024.12.04-15:19:00 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 112  , 1       , 1152     , 76.273       , 63148.091   , 2043.197           , 600.621
2024.12.04-15:20:04 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 113  , 1       , 1152     , 77.533       , 63288.127   , 2056.879           , 603.370
2024.12.04-15:21:08 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 114  , 1       , 1152     , 78.355       , 63370.989   , 2072.368           , 606.207
2024.12.04-15:22:11 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 115  , 1       , 1152     , 80.971       , 63314.943   , 2092.397           , 605.711
2024.12.04-15:23:15 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 116  , 1       , 1152     , 76.642       , 63646.265   , 2099.605           , 603.020
2024.12.04-15:24:19 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 117  , 1       , 1152     , 76.251       , 63685.588   , 2116.397           , 607.008
2024.12.04-15:25:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 118  , 1       , 1152     , 79.709       , 63801.392   , 2130.612           , 604.432
2024.12.04-15:26:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 119  , 1       , 1152     , 77.690       , 63898.033   , 2145.418           , 607.540
2024.12.04-15:27:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 120  , 1       , 1152     , 81.525       , 63867.905   , 2164.467           , 605.677
2024.12.04-15:28:36 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 121  , 1       , 1152     , 81.852       , 64016.898   , 2177.425           , 604.178
2024.12.04-15:29:40 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 122  , 1       , 1152     , 79.696       , 63982.699   , 2196.594           , 606.720
2024.12.04-15:30:44 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 123  , 1       , 1152     , 81.080       , 64133.643   , 2209.386           , 605.598
2024.12.04-15:31:49 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 124  , 1       , 1152     , 81.194       , 64163.978   , 2226.296           , 602.906
2024.12.04-15:32:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 125  , 1       , 1152     , 78.111       , 64094.663   , 2246.677           , 607.774
2024.12.04-15:33:58 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 126  , 1       , 1152     , 82.504       , 64266.765   , 2258.586           , 607.684
2024.12.04-15:35:02 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 127  , 1       , 1152     , 78.499       , 64276.228   , 2276.176           , 606.846
2024.12.04-15:36:07 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 128  , 1       , 1152     , 80.072       , 64238.170   , 2295.458           , 606.093
2024.12.04-15:36:32 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 1    , 1       , 1280     , 20.097       , 25240.063   , 50.713             , 676.797
2024.12.04-15:37:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 2    , 1       , 1280     , 24.859       , 30849.684   , 82.983             , 620.979
2024.12.04-15:37:43 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 3    , 1       , 1280     , 31.705       , 39966.662   , 96.080             , 541.521
2024.12.04-15:38:21 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 4    , 1       , 1280     , 30.058       , 38163.423   , 134.160            , 638.180
2024.12.04-15:39:10 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 5    , 1       , 1280     , 39.277       , 48721.824   , 131.358            , 445.533
2024.12.04-15:39:59 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 6    , 1       , 1280     , 39.139       , 48891.290   , 157.083            , 444.300
2024.12.04-15:40:48 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 7    , 1       , 1280     , 39.621       , 49032.879   , 182.735            , 443.440
2024.12.04-15:41:37 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 8    , 1       , 1280     , 39.735       , 48692.851   , 210.298            , 445.405
2024.12.04-15:42:26 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 9    , 1       , 1280     , 40.128       , 48740.009   , 236.356            , 447.866
2024.12.04-15:43:15 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 10   , 1       , 1280     , 40.172       , 48618.675   , 263.273            , 449.945
2024.12.04-15:44:04 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 11   , 1       , 1280     , 40.176       , 48828.066   , 288.359            , 449.026
2024.12.04-15:44:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 12   , 1       , 1280     , 40.471       , 48699.775   , 315.402            , 448.132
2024.12.04-15:45:42 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 13   , 1       , 1280     , 40.866       , 48859.654   , 340.567            , 449.966
2024.12.04-15:46:30 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 14   , 1       , 1280     , 41.289       , 48764.496   , 367.480            , 454.640
2024.12.04-15:47:20 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 15   , 1       , 1280     , 41.912       , 49047.811   , 391.455            , 451.317
2024.12.04-15:48:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 16   , 1       , 1280     , 41.836       , 48817.957   , 419.518            , 452.369
2024.12.04-15:49:01 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 17   , 1       , 1280     , 44.036       , 52131.835   , 417.403            , 471.810
2024.12.04-15:49:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 18   , 1       , 1280     , 45.384       , 52018.764   , 442.917            , 474.413
2024.12.04-15:50:45 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 19   , 1       , 1280     , 46.006       , 52183.565   , 466.047            , 475.251
2024.12.04-15:51:38 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 20   , 1       , 1280     , 45.678       , 52379.088   , 488.745            , 475.003
2024.12.04-15:52:30 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 21   , 1       , 1280     , 44.860       , 52421.472   , 512.767            , 478.930
2024.12.04-15:53:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 22   , 1       , 1280     , 46.995       , 52739.376   , 533.946            , 477.073
2024.12.04-15:54:16 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 23   , 1       , 1280     , 46.546       , 52673.606   , 558.914            , 478.320
2024.12.04-15:55:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 24   , 1       , 1280     , 47.520       , 52700.788   , 582.913            , 478.952
2024.12.04-15:56:02 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 25   , 1       , 1280     , 47.916       , 52602.190   , 608.340            , 484.321
2024.12.04-15:56:55 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 26   , 1       , 1280     , 47.913       , 52800.927   , 630.292            , 485.713
2024.12.04-15:57:48 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 27   , 1       , 1280     , 46.203       , 52810.062   , 654.421            , 484.690
2024.12.04-15:58:41 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 28   , 1       , 1280     , 49.018       , 52683.502   , 680.289            , 481.831
2024.12.04-15:59:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 29   , 1       , 1280     , 48.642       , 52875.464   , 702.027            , 483.361
2024.12.04-16:00:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 30   , 1       , 1280     , 47.101       , 52942.223   , 725.319            , 484.593
2024.12.04-16:01:20 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 31   , 1       , 1280     , 48.782       , 52787.828   , 751.688            , 489.723
2024.12.04-16:02:13 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 32   , 1       , 1280     , 48.961       , 52864.965   , 774.804            , 486.677
2024.12.04-16:03:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 33   , 1       , 1280     , 51.777       , 56479.617   , 747.880            , 521.750
2024.12.04-16:04:07 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 34   , 1       , 1280     , 50.889       , 57332.369   , 759.083            , 516.196
2024.12.04-16:05:04 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 35   , 1       , 1280     , 52.421       , 57226.173   , 782.859            , 516.283
2024.12.04-16:06:02 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 36   , 1       , 1280     , 53.137       , 57359.051   , 803.361            , 517.566
2024.12.04-16:06:59 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 37   , 1       , 1280     , 52.888       , 57410.679   , 824.934            , 520.863
2024.12.04-16:07:57 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 38   , 1       , 1280     , 52.047       , 57291.964   , 848.985            , 524.081
2024.12.04-16:08:55 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 39   , 1       , 1280     , 52.530       , 57463.607   , 868.724            , 524.139
2024.12.04-16:09:52 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 40   , 1       , 1280     , 52.203       , 57516.926   , 890.173            , 518.914
